,Date,Chicago,Opponent,Half,Time,Score,Team,Action,Substitution,Player,Lineup,Points,Game
123,"November 10, 2022",Home,Lake Forest,1,08:58,13-17,Away,"KNIGHT,ALEX missed layup",0,Alex Knight,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Eamonn Kenah, Elliot Paschal",0,1
124,"November 10, 2022",Home,Lake Forest,1,08:58,13-17,Home,"Block by BHANDAL,ARRISH",0,Arrish Bhandal,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Eamonn Kenah, Elliot Paschal",0,1
125,"November 10, 2022",Home,Lake Forest,1,08:58,13-17,Home,"KENAH,EAMONN defensive rebound",0,Eamonn Kenah,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Eamonn Kenah, Elliot Paschal",0,1
126,"November 10, 2022",Home,Lake Forest,1,08:31,13-17,Away,"Foul by BROWN,ALEX",0,Alex Brown,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Eamonn Kenah, Elliot Paschal",0,1
127,"November 10, 2022",Home,Lake Forest,1,08:31,13-17,Home,"PASCHAL,ELLIOT missed free throw",0,Elliot Paschal,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Eamonn Kenah, Elliot Paschal",0,1
128,"November 10, 2022",Home,Lake Forest,1,08:31,13-17,Home,"MOOS,EZRA offensive rebound",0,Ezra Moos,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Eamonn Kenah, Elliot Paschal",0,1
129,"November 10, 2022",Home,Lake Forest,1,08:31,13-17,Home,"MOOS,EZRA enters the game",1,Ezra Moos,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Eamonn Kenah, Elliot Paschal, Ezra Moos",0,1
130,"November 10, 2022",Home,Lake Forest,1,08:31,13-17,Home,"KENAH,EAMONN goes to the bench",1,Eamonn Kenah,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos",0,1
131,"November 10, 2022",Home,Lake Forest,1,08:18,13-17,Home,"PASCHAL,ELLIOT missed jump shot",0,Elliot Paschal,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos",0,1
132,"November 10, 2022",Home,Lake Forest,1,08:18,13-17,Away,"KNIGHT,ALEX defensive rebound",0,Alex Knight,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos",0,1
133,"November 10, 2022",Home,Lake Forest,1,08:14,13-17,Home,"Foul by PASCHAL,ELLIOT",0,Elliot Paschal,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos",0,1
134,"November 10, 2022",Home,Lake Forest,1,08:14,13-17,Away,"KNIGHT,ALEX missed free throw",0,Alex Knight,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos",0,1
135,"November 10, 2022",Home,Lake Forest,1,08:14,13-17,Away,TEAM deadball rebound,0,,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos",0,1
136,"November 10, 2022",Home,Lake Forest,1,08:14,13-17,Away,"BULL,ELIJAH enters the game",1,Elijah Bull,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos",0,1
137,"November 10, 2022",Home,Lake Forest,1,08:14,13-17,Away,"HEYNE,MATTHEW goes to the bench",1,Matthew Heyne,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos",0,1
138,"November 10, 2022",Home,Lake Forest,1,08:14,13-17,Home,"EDO,LEONARDO enters the game",1,Leonardo Edo,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos, Leonardo Edo",0,1
139,"November 10, 2022",Home,Lake Forest,1,08:14,13-17,Home,"BERRY,JOE enters the game",1,Joe Berry,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Elliot Paschal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
140,"November 10, 2022",Home,Lake Forest,1,08:14,13-17,Home,"PASCHAL,ELLIOT goes to the bench",1,Elliot Paschal,"Thomas Kurowski, Alec Bryan, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
141,"November 10, 2022",Home,Lake Forest,1,08:14,13-17,Home,"BRYAN,ALEC goes to the bench",1,Alec Bryan,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
142,"November 10, 2022",Home,Lake Forest,1,08:11,13-17,Away,"KNIGHT,ALEX missed free throw",0,Alex Knight,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
143,"November 10, 2022",Home,Lake Forest,1,08:11,13-17,Home,"MOOS,EZRA defensive rebound",0,Ezra Moos,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
144,"November 10, 2022",Home,Lake Forest,1,07:55,13-17,Home,"Foul by EDO,LEONARDO",0,Leonardo Edo,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
145,"November 10, 2022",Home,Lake Forest,1,07:55,13-17,Home,"Turnover by EDO,LEONARDO",0,Leonardo Edo,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
146,"November 10, 2022",Home,Lake Forest,1,07:32,15-17,Away,"SIEGIEN,FRANK made jump shot",0,Frank Siegien,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",2,1
147,"November 10, 2022",Home,Lake Forest,1,07:15,15-17,Home,"BHANDAL,ARRISH missed 3-pt. jump shot",0,Arrish Bhandal,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
148,"November 10, 2022",Home,Lake Forest,1,07:15,15-17,Home,"EDO,LEONARDO offensive rebound",0,Leonardo Edo,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
149,"November 10, 2022",Home,Lake Forest,1,07:09,15-17,Home,"EDO,LEONARDO missed layup",0,Leonardo Edo,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
150,"November 10, 2022",Home,Lake Forest,1,07:09,15-17,Away,"Block by DEITCH,NOAH",0,Noah Deitch,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
151,"November 10, 2022",Home,Lake Forest,1,07:09,15-17,Away,"BULL,ELIJAH defensive rebound",0,Elijah Bull,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
152,"November 10, 2022",Home,Lake Forest,1,06:59,17-17,Away,"SIEGIEN,FRANK made jump shot",0,Frank Siegien,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",2,1
153,"November 10, 2022",Home,Lake Forest,1,06:59,17-17,Away,"Assist by BULL,ELIJAH",0,Elijah Bull,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
154,"November 10, 2022",Home,Lake Forest,1,06:47,17-17,Away,"Foul by BROWN,ALEX",0,Alex Brown,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
155,"November 10, 2022",Home,Lake Forest,1,06:47,17-18,Home,"BERRY,JOE made free throw",0,Joe Berry,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",1,1
156,"November 10, 2022",Home,Lake Forest,1,06:47,17-19,Home,"BERRY,JOE made free throw",0,Joe Berry,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",1,1
157,"November 10, 2022",Home,Lake Forest,1,06:47,17-19,Away,"FOSTER,ZACH enters the game",1,Zach Foster,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
158,"November 10, 2022",Home,Lake Forest,1,06:47,17-19,Away,"RONZIO,ROCCO enters the game",1,Rocco Ronzio,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
159,"November 10, 2022",Home,Lake Forest,1,06:47,17-19,Away,"KNIGHT,ALEX goes to the bench",1,Alex Knight,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
160,"November 10, 2022",Home,Lake Forest,1,06:47,17-19,Away,"BROWN,ALEX goes to the bench",1,Alex Brown,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry",0,1
161,"November 10, 2022",Home,Lake Forest,1,06:47,17-19,Home,"PRESTON,JOSH enters the game",1,Josh Preston,"Thomas Kurowski, Arrish Bhandal, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
162,"November 10, 2022",Home,Lake Forest,1,06:47,17-19,Home,"BHANDAL,ARRISH goes to the bench",1,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
163,"November 10, 2022",Home,Lake Forest,1,06:25,17-19,Away,"Turnover by BULL,ELIJAH",0,Elijah Bull,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
164,"November 10, 2022",Home,Lake Forest,1,06:23,17-19,Home,"Steal by BERRY,JOE",0,Joe Berry,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
165,"November 10, 2022",Home,Lake Forest,1,06:22,17-21,Home,"BERRY,JOE made layup",0,Joe Berry,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",2,1
166,"November 10, 2022",Home,Lake Forest,1,06:10,17-21,Away,FULL TIMEOUT by Lake Forest,0,,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
167,"November 10, 2022",Home,Lake Forest,1,06:01,20-21,Away,"DEITCH,NOAH made 3-pt. jump shot",0,Noah Deitch,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",3,1
168,"November 10, 2022",Home,Lake Forest,1,06:01,20-21,Away,"Assist by BULL,ELIJAH",0,Elijah Bull,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
169,"November 10, 2022",Home,Lake Forest,1,05:39,20-21,Home,"MOOS,EZRA missed 3-pt. jump shot",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
170,"November 10, 2022",Home,Lake Forest,1,05:39,20-21,Home,"PRESTON,JOSH offensive rebound",0,Josh Preston,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
171,"November 10, 2022",Home,Lake Forest,1,05:29,20-23,Home,"PRESTON,JOSH made layup",0,Josh Preston,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",2,1
172,"November 10, 2022",Home,Lake Forest,1,05:12,20-23,Away,"Turnover by DEITCH,NOAH",0,Noah Deitch,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
173,"November 10, 2022",Home,Lake Forest,1,05:11,20-23,Home,"Steal by MOOS,EZRA",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
174,"November 10, 2022",Home,Lake Forest,1,05:06,20-26,Home,"MOOS,EZRA made 3-pt. jump shot",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",3,1
175,"November 10, 2022",Home,Lake Forest,1,05:06,20-26,Home,"Assist by KUROWSKI,THOMAS",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
176,"November 10, 2022",Home,Lake Forest,1,04:44,22-26,Away,"SIEGIEN,FRANK made layup",0,Frank Siegien,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",2,1
177,"November 10, 2022",Home,Lake Forest,1,04:28,22-26,Home,"KUROWSKI,THOMAS missed 3-pt. jump shot",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
178,"November 10, 2022",Home,Lake Forest,1,04:28,22-26,Away,"BULL,ELIJAH defensive rebound",0,Elijah Bull,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
179,"November 10, 2022",Home,Lake Forest,1,04:21,22-26,Away,"RONZIO,ROCCO missed 3-pt. jump shot",0,Rocco Ronzio,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
180,"November 10, 2022",Home,Lake Forest,1,04:21,22-26,Home,"MOOS,EZRA defensive rebound",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
181,"November 10, 2022",Home,Lake Forest,1,04:11,22-26,Home,"Turnover by BERRY,JOE",0,Joe Berry,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
182,"November 10, 2022",Home,Lake Forest,1,04:11,22-26,Away,"HEYNE,MATTHEW enters the game",1,Matthew Heyne,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
183,"November 10, 2022",Home,Lake Forest,1,04:11,22-26,Away,"DEITCH,NOAH goes to the bench",1,Noah Deitch,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston",0,1
184,"November 10, 2022",Home,Lake Forest,1,04:11,22-26,Home,"TWYMAN,SKYLER enters the game",1,Skyler Twyman,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Joe Berry, Josh Preston, Skyler Twyman",0,1
185,"November 10, 2022",Home,Lake Forest,1,04:11,22-26,Home,"BERRY,JOE goes to the bench",1,Joe Berry,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
186,"November 10, 2022",Home,Lake Forest,1,03:48,22-26,Home,"Foul by PRESTON,JOSH",0,Josh Preston,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
187,"November 10, 2022",Home,Lake Forest,1,03:39,22-26,Away,"SIEGIEN,FRANK missed jump shot",0,Frank Siegien,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
188,"November 10, 2022",Home,Lake Forest,1,03:39,22-26,Home,"MOOS,EZRA defensive rebound",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
189,"November 10, 2022",Home,Lake Forest,1,03:19,22-29,Home,"TWYMAN,SKYLER made 3-pt. jump shot",0,Skyler Twyman,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",3,1
190,"November 10, 2022",Home,Lake Forest,1,03:19,22-29,Home,"Assist by EDO,LEONARDO",0,Leonardo Edo,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
191,"November 10, 2022",Home,Lake Forest,1,03:02,22-29,Away,"SIEGIEN,FRANK missed jump shot",0,Frank Siegien,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
192,"November 10, 2022",Home,Lake Forest,1,03:02,22-29,Away,"RONZIO,ROCCO offensive rebound",0,Rocco Ronzio,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
193,"November 10, 2022",Home,Lake Forest,1,02:56,22-29,Home,"Foul by KUROWSKI,THOMAS",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
194,"November 10, 2022",Home,Lake Forest,1,02:56,22-29,Away,"RONZIO,ROCCO missed free throw",0,Rocco Ronzio,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
195,"November 10, 2022",Home,Lake Forest,1,02:56,22-29,Away,TEAM deadball rebound,0,,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
196,"November 10, 2022",Home,Lake Forest,1,02:56,22-29,Away,"KNIGHT,ALEX enters the game",1,Alex Knight,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
197,"November 10, 2022",Home,Lake Forest,1,02:56,22-29,Away,"MICHAUD,MICHAEL enters the game",1,Michael Michaud,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
198,"November 10, 2022",Home,Lake Forest,1,02:56,22-29,Away,"SIEGIEN,FRANK goes to the bench",1,Frank Siegien,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
199,"November 10, 2022",Home,Lake Forest,1,02:56,22-29,Away,"FOSTER,ZACH goes to the bench",1,Zach Foster,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman",0,1
200,"November 10, 2022",Home,Lake Forest,1,02:56,22-29,Home,"BRYAN,ALEC enters the game",1,Alec Bryan,"Thomas Kurowski, Ezra Moos, Leonardo Edo, Josh Preston, Skyler Twyman, Alec Bryan",0,1
201,"November 10, 2022",Home,Lake Forest,1,02:56,22-29,Home,"EDO,LEONARDO goes to the bench",1,Leonardo Edo,"Thomas Kurowski, Ezra Moos, Josh Preston, Skyler Twyman, Alec Bryan",0,1
202,"November 10, 2022",Home,Lake Forest,1,02:54,22-29,Away,"RONZIO,ROCCO missed free throw",0,Rocco Ronzio,"Thomas Kurowski, Ezra Moos, Josh Preston, Skyler Twyman, Alec Bryan",0,1
203,"November 10, 2022",Home,Lake Forest,1,02:54,22-29,Home,"PRESTON,JOSH defensive rebound",0,Josh Preston,"Thomas Kurowski, Ezra Moos, Josh Preston, Skyler Twyman, Alec Bryan",0,1
204,"November 10, 2022",Home,Lake Forest,1,02:41,22-32,Home,"BRYAN,ALEC made 3-pt. jump shot",0,Alec Bryan,"Thomas Kurowski, Ezra Moos, Josh Preston, Skyler Twyman, Alec Bryan",3,1
205,"November 10, 2022",Home,Lake Forest,1,02:41,22-32,Home,"Assist by MOOS,EZRA",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Josh Preston, Skyler Twyman, Alec Bryan",0,1
206,"November 10, 2022",Home,Lake Forest,1,02:21,22-32,Away,"BULL,ELIJAH missed jump shot",0,Elijah Bull,"Thomas Kurowski, Ezra Moos, Josh Preston, Skyler Twyman, Alec Bryan",0,1
207,"November 10, 2022",Home,Lake Forest,1,02:21,22-32,Away,TEAM offensive rebound,0,,"Thomas Kurowski, Ezra Moos, Josh Preston, Skyler Twyman, Alec Bryan",0,1
208,"November 10, 2022",Home,Lake Forest,1,02:21,22-32,Home,"BHANDAL,ARRISH enters the game",1,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Josh Preston, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
209,"November 10, 2022",Home,Lake Forest,1,02:21,22-32,Home,"PRESTON,JOSH goes to the bench",1,Josh Preston,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
210,"November 10, 2022",Home,Lake Forest,1,02:12,24-32,Away,"HEYNE,MATTHEW made jump shot",0,Matthew Heyne,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",2,1
211,"November 10, 2022",Home,Lake Forest,1,02:12,24-32,Away,"Assist by MICHAUD,MICHAEL",0,Michael Michaud,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
212,"November 10, 2022",Home,Lake Forest,1,01:51,24-34,Home,"BHANDAL,ARRISH made layup",0,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",2,1
213,"November 10, 2022",Home,Lake Forest,1,01:30,24-34,Away,"BULL,ELIJAH missed 3-pt. jump shot",0,Elijah Bull,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
214,"November 10, 2022",Home,Lake Forest,1,01:30,24-34,Away,"RONZIO,ROCCO offensive rebound",0,Rocco Ronzio,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
215,"November 10, 2022",Home,Lake Forest,1,01:19,24-34,Away,"HEYNE,MATTHEW missed 3-pt. jump shot",0,Matthew Heyne,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
216,"November 10, 2022",Home,Lake Forest,1,01:19,24-34,Home,"MOOS,EZRA defensive rebound",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
217,"November 10, 2022",Home,Lake Forest,1,01:12,24-37,Home,"MOOS,EZRA made 3-pt. jump shot",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",3,1
218,"November 10, 2022",Home,Lake Forest,1,01:12,24-37,Home,"Assist by TWYMAN,SKYLER",0,Skyler Twyman,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
219,"November 10, 2022",Home,Lake Forest,1,00:53,27-37,Away,"BULL,ELIJAH made 3-pt. jump shot",0,Elijah Bull,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",3,1
220,"November 10, 2022",Home,Lake Forest,1,00:53,27-37,Away,"Assist by MICHAUD,MICHAEL",0,Michael Michaud,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
221,"November 10, 2022",Home,Lake Forest,1,00:35,27-37,Home,"KUROWSKI,THOMAS missed 3-pt. jump shot",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
222,"November 10, 2022",Home,Lake Forest,1,00:35,27-37,Home,"BHANDAL,ARRISH offensive rebound",0,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
223,"November 10, 2022",Home,Lake Forest,1,00:28,27-39,Home,"BHANDAL,ARRISH made layup",0,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",2,1
224,"November 10, 2022",Home,Lake Forest,1,00:07,30-39,Away,"BULL,ELIJAH made 3-pt. jump shot",0,Elijah Bull,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",3,1
225,"November 10, 2022",Home,Lake Forest,2,19:50,30-39,Home,"Foul by BRYAN,ALEC",0,Alec Bryan,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
226,"November 10, 2022",Home,Lake Forest,2,19:42,32-39,Away,"DEITCH,NOAH made jump shot",0,Noah Deitch,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",2,1
227,"November 10, 2022",Home,Lake Forest,2,19:42,32-39,Away,"Assist by SIEGIEN,FRANK",0,Frank Siegien,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
228,"November 10, 2022",Home,Lake Forest,2,19:24,32-39,Home,"Turnover by BHANDAL,ARRISH",0,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
229,"November 10, 2022",Home,Lake Forest,2,19:13,32-39,Away,"BULL,ELIJAH missed 3-pt. jump shot",0,Elijah Bull,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
230,"November 10, 2022",Home,Lake Forest,2,19:13,32-39,Home,"BHANDAL,ARRISH defensive rebound",0,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
231,"November 10, 2022",Home,Lake Forest,2,18:55,32-39,Home,"BRYAN,ALEC missed jump shot",0,Alec Bryan,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
232,"November 10, 2022",Home,Lake Forest,2,18:55,32-39,Away,"DEITCH,NOAH defensive rebound",0,Noah Deitch,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
233,"November 10, 2022",Home,Lake Forest,2,18:45,35-39,Away,"DEITCH,NOAH made 3-pt. jump shot",0,Noah Deitch,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",3,1
234,"November 10, 2022",Home,Lake Forest,2,18:45,35-39,Away,"Assist by SIEGIEN,FRANK",0,Frank Siegien,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
235,"November 10, 2022",Home,Lake Forest,2,18:23,35-39,Away,"Foul by BULL,ELIJAH",0,Elijah Bull,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
236,"November 10, 2022",Home,Lake Forest,2,18:23,35-39,Home,"PASCHAL,ELLIOT missed free throw",0,Elliot Paschal,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
237,"November 10, 2022",Home,Lake Forest,2,18:23,35-39,Home,TEAM deadball rebound,0,,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
238,"November 10, 2022",Home,Lake Forest,2,18:23,35-40,Home,"PASCHAL,ELLIOT made free throw",0,Elliot Paschal,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",1,1
239,"November 10, 2022",Home,Lake Forest,2,17:48,35-40,Away,"HEYNE,MATTHEW missed layup",0,Matthew Heyne,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
240,"November 10, 2022",Home,Lake Forest,2,17:48,35-40,Home,"KUROWSKI,THOMAS defensive rebound",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
241,"November 10, 2022",Home,Lake Forest,2,17:43,35-40,Home,"MOOS,EZRA missed jump shot",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
242,"November 10, 2022",Home,Lake Forest,2,17:43,35-40,Away,"RONZIO,ROCCO defensive rebound",0,Rocco Ronzio,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
243,"November 10, 2022",Home,Lake Forest,2,17:41,35-40,Away,"RONZIO,ROCCO missed 3-pt. jump shot",0,Rocco Ronzio,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
244,"November 10, 2022",Home,Lake Forest,2,17:41,35-40,Away,"DEITCH,NOAH offensive rebound",0,Noah Deitch,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
245,"November 10, 2022",Home,Lake Forest,2,17:34,38-40,Away,"RONZIO,ROCCO made 3-pt. jump shot",0,Rocco Ronzio,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",3,1
246,"November 10, 2022",Home,Lake Forest,2,17:34,38-40,Away,"Assist by KNIGHT,ALEX",0,Alex Knight,"Thomas Kurowski, Ezra Moos, Skyler Twyman, Alec Bryan, Arrish Bhandal",0,1
